Date,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
12/20/2010 02:00:00,4,,,,206,-11,58,1019,-4,NE,0.89,0,0
12/20/2010 03:00:00,4,,,,233,-12,62,1019,-6,cv,0.89,0,0
12/20/2010 04:00:00,4,,,,221,-11,62,1018,-5,cv,1.78,0,0
12/20/2010 05:00:00,4,,,,220,-12,62,1018,-6,cv,2.67,0,0
12/20/2010 06:00:00,4,,,,230,-12,67,1018,-7,NW,1.79,0,0
12/20/2010 07:00:00,4,,,,254,-11,73,1018,-7,cv,0.89,0,0
12/20/2010 08:00:00,4,,,,311,-11,67,1019,-6,cv,1.78,0,0
12/20/2010 09:00:00,4,,,,352,-7,63,1019,-1,cv,2.23,0,0
12/20/2010 10:00:00,4,,,,227,-10,37,1019,3,cv,3.12,0,0
12/20/2010 11:00:00,4,,,,175,-10,30,1018,6,cv,4.01,0,0
12/20/2010 12:00:00,4,,,,91,-13,20,1017,8,NW,1.79,0,0
12/20/2010 13:00:00,4,,,,129,-13,18,1016,10,cv,0.89,0,0
12/20/2010 14:00:00,4,,,,196,-15,13,1015,12,SE,3.13,0,0
12/20/2010 15:00:00,4,,,,117,-14,14,1014,12,SE,6.26,0,0
12/20/2010 16:00:00,4,,,,104,-13,19,1015,9,SE,11.18,0,0
12/20/2010 17:00:00,4,,,,115,-14,19,1015,8,SE,14.31,0,0
12/20/2010 18:00:00,4,,,,138,-14,19,1015,8,SE,16.1,0,0
12/20/2010 19:00:00,4,,,,147,-13,29,1015,3,SE,17.89,0,0
12/20/2010 20:00:00,4,,,,237,-12,39,1015,0,SE,18.78,0,0
12/20/2010 21:00:00,4,,,,245,-10,54,1015,-2,cv,0.89,0,0
12/20/2010 22:00:00,4,,,,311,-10,54,1015,-2,cv,1.78,0,0
12/20/2010 23:00:00,4,,,,410,-10,54,1015,-2,cv,2.67,0,0
12/21/2010 00:00:00,4,,,,405,-11,53,1015,-3,NE,0.89,0,0
12/21/2010 01:00:00,4,,,,391,-10,67,1015,-5,NE,1.78,0,0
12/21/2010 02:00:00,4,,,,397,-10,62,1014,-4,NE,3.57,0,0
12/21/2010 03:00:00,4,,,,396,-10,58,1014,-3,cv,0.89,0,0
12/21/2010 04:00:00,4,,,,367,-9,73,1013,-5,cv,1.78,0,0
12/21/2010 05:00:00,4,,,,346,-10,67,1013,-5,NW,1.79,0,0
12/21/2010 06:00:00,4,,,,340,-10,58,1013,-3,cv,0.89,0,0
12/21/2010 07:00:00,4,,,,266,-10,62,1013,-4,NW,1.79,0,0
12/21/2010 08:00:00,4,,,,206,-10,67,1013,-5,SE,0.89,0,0
12/21/2010 09:00:00,4,,,,224,-9,63,1013,-3,cv,0.89,0,0
12/21/2010 10:00:00,4,,,,430,-7,51,1013,2,cv,1.78,0,0
12/21/2010 11:00:00,4,,,,441,-6,51,1013,3,cv,2.67,0,0
12/21/2010 12:00:00,4,,,,425,-5,51,1012,4,SE,1.79,0,0
12/21/2010 13:00:00,4,,,,439,-6,44,1011,5,cv,0.89,0,0
12/21/2010 14:00:00,4,,,,427,-5,45,1011,6,cv,1.78,0,0
12/21/2010 15:00:00,4,,,,474,-5,45,1011,6,SE,1.79,0,0
12/21/2010 16:00:00,4,,,,500,-5,51,1011,4,SE,2.68,0,0
12/21/2010 17:00:00,4,,,,548,-5,64,1011,1,cv,0.89,0,0
12/21/2010 18:00:00,4,,,,584,-5,74,1011,-1,cv,1.78,0,0
12/21/2010 19:00:00,4,,,,607,-5,74,1012,-1,cv,2.67,0,0
12/21/2010 20:00:00,4,,,,611,-6,74,1012,-2,cv,3.56,0,0
12/21/2010 21:00:00,4,,,,615,-6,74,1013,-2,cv,4.45,0,0
12/21/2010 22:00:00,4,,,,587,-7,79,1013,-4,cv,5.34,0,0
12/21/2010 23:00:00,4,,,,570,-8,79,1013,-5,cv,6.23,0,0
12/22/2010 00:00:00,4,,,,573,-7,85,1013,-5,cv,7.12,0,0
12/22/2010 01:00:00,4,,,,513,-8,85,1013,-6,cv,8.01,0,0
12/22/2010 02:00:00,4,,,,397,-8,79,1014,-5,NW,3.13,0,0
12/22/2010 03:00:00,4,,,,365,-8,79,1014,-5,NW,7.15,0,0
12/22/2010 04:00:00,4,,,,295,-9,68,1014,-4,NW,8.94,0,0
12/22/2010 05:00:00,4,,,,263,-9,58,1014,-2,NW,16.99,0,0
12/22/2010 06:00:00,4,,,,87,-9,63,1015,-3,NW,21.91,0,0
12/22/2010 07:00:00,4,,,,67,-9,63,1016,-3,NW,27.72,0,0
12/22/2010 08:00:00,4,,,,48,-10,46,1017,0,NW,32.64,0,0
12/22/2010 09:00:00,4,,,,38,-10,37,1018,3,NW,36.66,0,0
12/22/2010 10:00:00,4,,,,35,-12,27,1019,5,NW,40.68,0,0
12/22/2010 11:00:00,4,,,,23,-14,22,1019,6,NW,48.73,0,0
12/22/2010 12:00:00,4,,,,24,-14,20,1019,7,NW,53.65,0,0
12/22/2010 13:00:00,4,,,,15,-14,20,1019,7,NW,58.57,0,0
12/22/2010 14:00:00,4,,,,17,-14,22,1019,6,NW,61.7,0,0
12/22/2010 15:00:00,4,,,,14,-15,20,1019,6,NW,65.72,0,0
12/22/2010 16:00:00,4,,,,13,-16,18,1020,6,NW,70.64,0,0
12/22/2010 17:00:00,4,,,,17,-19,19,1020,2,NW,73.77,0,0
12/22/2010 18:00:00,4,,,,27,-20,17,1021,2,NE,4.02,0,0
12/22/2010 19:00:00,4,,,,29,-20,16,1022,3,NE,8.94,0,0
12/22/2010 20:00:00,4,,,,24,-21,16,1023,2,NE,13.86,0,0
12/22/2010 21:00:00,4,,,,18,-21,17,1025,1,NE,18.78,0,0
12/22/2010 22:00:00,4,,,,11,-22,17,1026,0,NE,24.59,0,0
12/22/2010 23:00:00,4,,,,10,-19,22,1027,0,NE,30.4,0,0
12/23/2010 00:00:00,4,,,,10,-16,30,1028,-1,NE,36.21,0,0
12/23/2010 01:00:00,4,,,,10,-9,63,1029,-3,NW,4.92,0,0
12/23/2010 02:00:00,4,,,,12,-14,39,1030,-2,NE,4.02,0,0
12/23/2010 03:00:00,4,,,,13,-14,42,1031,-3,NW,7.15,0,0
12/23/2010 04:00:00,4,,,,10,-16,35,1031,-3,NW,16.09,0,0
12/23/2010 05:00:00,4,,,,11,-20,27,1032,-4,NW,27.27,0,0
12/23/2010 06:00:00,4,,,,17,-24,20,1033,-5,NW,37.1,0,0
12/23/2010 07:00:00,4,,,,21,-27,18,1035,-7,NW,45.15,0,0
12/23/2010 08:00:00,4,,,,17,-26,20,1035,-7,NW,56.33,0,0
12/23/2010 09:00:00,4,,,,18,-26,20,1036,-7,NW,64.38,0,0
12/23/2010 10:00:00,4,,,,21,-28,15,1037,-6,NW,74.21,0,0
12/23/2010 11:00:00,4,,,,24,-28,15,1037,-6,NW,85.39,0,0
12/23/2010 12:00:00,4,,,,25,-26,18,1037,-6,NW,94.33,0,0
12/23/2010 13:00:00,4,,,,24,-26,17,1036,-5,NW,102.38,0,0
12/23/2010 14:00:00,4,,,,33,-26,17,1036,-5,NW,109.53,0,0
12/23/2010 15:00:00,4,,,,24,-26,17,1036,-5,NW,114.45,0,0
12/23/2010 16:00:00,4,,,,21,-28,15,1036,-6,NE,3.13,0,0
12/23/2010 17:00:00,4,,,,21,-27,20,1036,-8,NE,4.92,0,0
12/23/2010 18:00:00,4,,,,42,-26,23,1037,-9,SE,0.89,0,0
12/23/2010 19:00:00,4,,,,46,-24,33,1038,-11,cv,0.89,0,0
12/23/2010 20:00:00,4,,,,52,-24,30,1038,-10,cv,1.34,0,0
12/23/2010 21:00:00,4,,,,32,-26,23,1039,-9,cv,2.23,0,0
12/23/2010 22:00:00,4,,,,42,-25,26,1039,-9,NE,3.13,0,0
12/23/2010 23:00:00,4,,,,32,-25,28,1040,-10,NE,6.26,0,0
12/24/2010 00:00:00,4,,,,35,-25,28,1040,-10,NE,10.28,0,0
12/24/2010 01:00:00,4,,,,26,-26,27,1040,-11,NE,13.41,0,0
12/24/2010 02:00:00,4,,,,27,-26,27,1040,-11,NW,4.02,0,0
12/24/2010 03:00:00,4,,,,28,-26,30,1041,-12,NW,7.15,0,0
12/24/2010 04:00:00,4,,,,19,-26,30,1041,-12,NW,11.17,0,0
12/24/2010 05:00:00,4,,,,24,-26,32,1040,-13,NW,15.19,0,0
12/24/2010 06:00:00,4,,,,23,-26,32,1041,-13,NE,4.02,0,0
12/24/2010 07:00:00,4,,,,21,-26,32,1041,-13,NW,4.02,0,0
12/24/2010 08:00:00,4,,,,27,-26,32,1041,-13,NW,8.04,0,0
12/24/2010 09:00:00,4,,,,34,-26,27,1041,-11,NW,12.06,0,0
12/24/2010 10:00:00,4,,,,34,-26,23,1040,-9,NW,15.19,0,0
12/24/2010 11:00:00,4,,,,25,-26,22,1040,-8,NW,19.21,0,0
12/24/2010 12:00:00,4,,,,20,-26,18,1038,-6,NW,23.23,0,0
12/24/2010 13:00:00,4,,,,20,-26,17,1036,-5,NW,26.36,0,0
12/24/2010 14:00:00,4,,,,26,-26,16,1035,-4,NW,29.49,0,0
12/24/2010 15:00:00,4,,,,23,-25,17,1034,-4,NE,1.79,0,0
12/24/2010 16:00:00,4,,,,51,-24,20,1034,-5,NE,3.58,0,0
12/24/2010 17:00:00,4,,,,71,-25,22,1034,-7,NE,5.37,0,0
12/24/2010 18:00:00,4,,,,71,-24,28,1034,-9,NE,6.26,0,0
12/24/2010 19:00:00,4,,,,76,-22,36,1033,-10,NE,7.15,0,0
12/24/2010 20:00:00,4,,,,103,-23,31,1033,-9,NW,0.89,0,0
12/24/2010 21:00:00,4,,,,116,-22,43,1033,-12,cv,0.45,0,0
12/24/2010 22:00:00,4,,,,111,-24,36,1033,-12,NW,1.79,0,0
12/24/2010 23:00:00,4,,,,135,-22,46,1033,-13,NW,4.92,0,0
12/25/2010 00:00:00,4,,,,97,-23,33,1032,-10,cv,0.89,0,0
12/25/2010 01:00:00,4,,,,35,-23,28,1032,-8,NW,4.02,0,0
12/25/2010 02:00:00,4,,,,17,-24,26,1032,-8,NW,8.94,0,0
12/25/2010 03:00:00,4,,,,18,-24,24,1031,-7,NW,14.75,0,0
12/25/2010 04:00:00,4,,,,18,-25,24,1031,-8,NW,19.67,0,0
12/25/2010 05:00:00,4,,,,17,-25,24,1031,-8,NW,25.48,0,0
12/25/2010 06:00:00,4,,,,19,-24,28,1030,-9,NW,28.61,0,0
12/25/2010 07:00:00,4,,,,19,-23,39,1031,-12,NW,32.63,0,0
12/25/2010 08:00:00,4,,,,21,-23,36,1031,-11,cv,0.89,0,0
12/25/2010 09:00:00,4,,,,25,-22,34,1030,-9,NE,1.79,0,0
12/25/2010 10:00:00,4,,,,35,-22,29,1030,-7,NE,4.92,0,0
12/25/2010 11:00:00,4,,,,22,-23,24,1029,-6,NW,4.02,0,0
12/25/2010 12:00:00,4,,,,19,-23,21,1027,-4,NW,8.94,0,0
12/25/2010 13:00:00,4,,,,26,-23,19,1025,-3,NW,12.96,0,0
12/25/2010 14:00:00,4,,,,21,-22,23,1025,-4,NE,4.02,0,0
12/25/2010 15:00:00,4,,,,20,-22,21,1024,-3,NE,7.15,0,0
12/25/2010 16:00:00,4,,,,89,-22,23,1023,-4,NE,8.94,0,0
12/25/2010 17:00:00,4,,,,93,-21,29,1024,-6,SE,1.79,0,0
12/25/2010 18:00:00,4,,,,104,-21,37,1023,-9,SE,3.58,0,0
12/25/2010 19:00:00,4,,,,121,-21,37,1023,-9,cv,0.45,0,0
12/25/2010 20:00:00,4,,,,117,-21,43,1023,-11,NW,1.79,0,0
12/25/2010 21:00:00,4,,,,111,-19,55,1022,-12,NE,0.89,0,0
12/25/2010 22:00:00,4,,,,135,-20,43,1022,-10,cv,0.89,0,0
12/25/2010 23:00:00,4,,,,163,-20,43,1022,-10,NW,1.79,0,0
12/26/2010 00:00:00,4,,,,128,-20,47,1021,-11,NW,3.58,0,0
12/26/2010 01:00:00,4,,,,41,-19,55,1020,-12,NW,5.37,0,0
12/26/2010 02:00:00,4,,,,26,-20,51,1020,-12,cv,0.89,0,0
12/26/2010 03:00:00,4,,,,20,-18,41,1020,-7,NW,4.02,0,0
12/26/2010 04:00:00,4,,,,22,-17,41,1019,-6,NW,8.94,0,0
12/26/2010 05:00:00,4,,,,27,-17,41,1018,-6,NW,13.86,0,0
12/26/2010 06:00:00,4,,,,25,-17,41,1018,-6,NW,18.78,0,0
12/26/2010 07:00:00,4,,,,27,-17,41,1018,-6,NW,23.7,0,0
12/26/2010 08:00:00,4,,,,30,-17,38,1018,-5,NW,28.62,0,0
12/26/2010 09:00:00,4,,,,32,-17,35,1018,-4,NW,31.75,0,0
12/26/2010 10:00:00,4,,,,29,-16,33,1017,-2,NW,35.77,0,0
12/26/2010 11:00:00,4,,,,30,-16,28,1016,0,NW,40.69,0,0
12/26/2010 12:00:00,4,,,,48,-19,20,1015,1,NW,48.74,0,0
12/26/2010 13:00:00,4,,,,51,-19,19,1014,2,NW,57.68,0,0
12/26/2010 14:00:00,4,,,,55,-19,19,1013,2,NW,65.73,0,0
12/26/2010 15:00:00,4,,,,43,-19,19,1013,2,NW,73.78,0,0
12/26/2010 16:00:00,4,,,,34,-19,20,1013,1,SE,4.02,0,0
12/26/2010 17:00:00,4,,,,55,-19,22,1013,0,SE,7.15,0,0
12/26/2010 18:00:00,4,,,,60,-17,26,1013,0,SE,11.17,0,0
12/26/2010 19:00:00,4,,,,76,-18,24,1013,0,SE,15.19,0,0
12/26/2010 20:00:00,4,,,,75,-16,30,1013,-1,SE,16.98,0,0
12/26/2010 21:00:00,4,,,,58,-17,41,1013,-6,cv,0.89,0,0
12/26/2010 22:00:00,4,,,,60,-16,45,1013,-6,cv,1.78,0,0
12/26/2010 23:00:00,4,,,,81,-16,45,1013,-6,cv,2.67,0,0
12/27/2010 00:00:00,4,,,,92,-17,52,1012,-9,NW,3.13,0,0
12/27/2010 01:00:00,4,,,,130,-16,56,1012,-9,NW,4.92,0,0
12/27/2010 02:00:00,4,,,,161,-17,52,1012,-9,NW,6.71,0,0
12/27/2010 03:00:00,4,,,,151,-17,52,1011,-9,NW,8.5,0,0
12/27/2010 04:00:00,4,,,,125,-17,61,1010,-11,cv,0.89,0,0
12/27/2010 05:00:00,4,,,,108,-16,56,1010,-9,NW,1.79,0,0
12/27/2010 06:00:00,4,,,,121,-17,52,1010,-9,NW,3.58,0,0
12/27/2010 07:00:00,4,,,,124,-16,66,1011,-11,NE,1.79,0,0
12/27/2010 08:00:00,4,,,,106,-16,66,1011,-11,NW,1.79,0,0
12/27/2010 09:00:00,4,,,,130,-14,57,1011,-7,cv,0.89,0,0
12/27/2010 10:00:00,4,,,,137,-15,39,1011,-3,cv,2.68,0,0
12/27/2010 11:00:00,4,,,,119,-16,28,1010,0,NW,1.79,0,0
12/27/2010 12:00:00,4,,,,62,-12,30,1009,4,NW,7.6,0,0
12/27/2010 13:00:00,4,,,,47,-14,22,1009,6,NW,17.43,0,0
12/27/2010 14:00:00,4,,,,38,-15,20,1008,6,NW,28.61,0,0
12/27/2010 15:00:00,4,,,,31,-15,20,1008,6,NW,37.55,0,0
12/27/2010 16:00:00,4,,,,28,-15,21,1009,5,NW,48.73,0,0
12/27/2010 17:00:00,4,,,,21,-15,23,1009,4,NW,55.88,0,0
12/27/2010 18:00:00,4,,,,16,-19,18,1010,3,NW,64.82,0,0
12/27/2010 19:00:00,4,,,,20,-21,16,1012,2,NW,73.76,0,0
12/27/2010 20:00:00,4,,,,29,-21,17,1013,1,NW,86.72,0,0
12/27/2010 21:00:00,4,,,,15,-19,24,1014,-1,NW,94.77,0,0
12/27/2010 22:00:00,4,,,,21,-19,25,1015,-2,NW,101.92,0,0
12/27/2010 23:00:00,4,,,,16,-19,27,1016,-3,NW,107.73,0,0
12/28/2010 00:00:00,4,,,,17,-20,27,1016,-4,NW,112.65,0,0
12/28/2010 01:00:00,4,,,,18,-20,29,1016,-5,NW,118.46,0,0
12/28/2010 02:00:00,4,,,,16,-21,29,1017,-6,NW,123.38,0,0
12/28/2010 03:00:00,4,,,,16,-20,29,1017,-5,NW,132.32,0,0
12/28/2010 04:00:00,4,,,,15,-20,29,1017,-5,NW,139.47,0,0
12/28/2010 05:00:00,4,,,,16,-20,32,1017,-6,NW,146.62,0,0
12/28/2010 06:00:00,4,,,,19,-21,29,1017,-6,NW,152.43,0,0
12/28/2010 07:00:00,4,,,,14,-21,29,1017,-6,NW,156.45,0,0
12/28/2010 08:00:00,4,,,,15,-20,29,1018,-5,NW,162.26,0,0
12/28/2010 09:00:00,4,,,,18,-20,27,1018,-4,NW,166.28,0,0
12/28/2010 10:00:00,4,,,,21,-19,25,1019,-2,NW,173.43,0,0
12/28/2010 11:00:00,4,,,,19,-19,24,1019,-1,NW,181.48,0,0
12/28/2010 12:00:00,4,,,,19,-20,20,1019,0,NW,188.63,0,0
12/28/2010 13:00:00,4,,,,17,-21,17,1019,1,NW,193.55,0,0
12/28/2010 14:00:00,4,,,,21,-21,17,1018,1,NW,198.47,0,0
12/28/2010 15:00:00,4,,,,14,-21,17,1019,1,NW,204.28,0,0
12/28/2010 16:00:00,4,,,,20,-21,17,1019,1,NW,208.3,0,0
12/28/2010 17:00:00,4,,,,34,-19,24,1020,-1,cv,0.89,0,0
12/28/2010 18:00:00,4,,,,31,-19,27,1020,-3,cv,1.78,0,0
12/28/2010 19:00:00,4,,,,39,-18,32,1021,-4,SE,1.79,0,0
12/28/2010 20:00:00,4,,,,88,-18,38,1021,-6,SE,2.68,0,0
12/28/2010 21:00:00,4,,,,106,-17,44,1021,-7,NE,0.89,0,0
12/28/2010 22:00:00,4,,,,67,-18,44,1021,-8,NE,2.68,0,0
12/28/2010 23:00:00,4,,,,73,-18,51,1021,-10,NE,4.47,0,0
12/29/2010 00:00:00,4,,,,65,-18,38,1021,-6,NW,3.13,0,0
12/29/2010 01:00:00,4,,,,35,-18,44,1020,-8,NW,4.92,0,0
12/29/2010 02:00:00,4,,,,31,-16,48,1020,-7,NW,5.81,0,0
12/29/2010 03:00:00,4,,,,34,-17,41,1020,-6,cv,0.45,0,0
12/29/2010 04:00:00,4,,,,34,-16,48,1019,-7,cv,0.9,0,0
12/29/2010 05:00:00,4,,,,40,-15,48,1019,-6,cv,1.79,0,0
12/29/2010 06:00:00,4,,,,42,-16,45,1018,-6,NW,0.89,0,0
12/29/2010 07:00:00,4,,,,49,-16,48,1019,-7,NE,1.79,0,0
12/29/2010 08:00:00,4,,,,67,-16,41,1019,-5,NW,4.02,0,0
12/29/2010 09:00:00,4,,,,59,-16,41,1019,-5,NW,4.91,0,0
12/29/2010 10:00:00,4,,,,56,-14,42,1019,-3,NW,6.7,0,0
12/29/2010 11:00:00,4,,,,69,-14,39,1019,-2,NW,9.83,0,0
12/29/2010 12:00:00,4,,,,40,-13,36,1018,0,NW,19.66,0,0
12/29/2010 13:00:00,4,,,,30,-17,28,1018,-1,NW,33.52,0,0
12/29/2010 14:00:00,4,,,,21,-15,33,1019,-1,NW,45.59,0,0
12/29/2010 15:00:00,4,,,,20,-16,30,1020,-1,NW,55.42,0,0
12/29/2010 16:00:00,4,,,,15,-18,28,1022,-2,NW,64.36,0,0
12/29/2010 17:00:00,4,,,,13,-20,25,1022,-3,NW,75.54,0,0
12/29/2010 18:00:00,4,,,,18,-19,30,1024,-4,NW,86.72,0,0
12/29/2010 19:00:00,4,,,,22,-19,30,1025,-4,NW,95.66,0,0
12/29/2010 20:00:00,4,,,,14,-20,29,1025,-5,NW,102.81,0,0
12/29/2010 21:00:00,4,,,,14,-19,32,1026,-5,NW,109.96,0,0
12/29/2010 22:00:00,4,,,,18,-20,32,1027,-6,NW,118.01,0,0
12/29/2010 23:00:00,4,,,,17,-20,32,1027,-6,NW,126.06,0,0
12/30/2010 00:00:00,4,,,,17,-21,31,1027,-7,NW,133.21,0,0
12/30/2010 01:00:00,4,,,,17,-21,34,1027,-8,NW,138.13,0,0
12/30/2010 02:00:00,4,,,,14,-21,34,1026,-8,NW,145.28,0,0
12/30/2010 03:00:00,4,,,,14,-22,31,1026,-8,NW,151.09,0,0
12/30/2010 04:00:00,4,,,,14,-22,31,1026,-8,NW,158.24,0,0
12/30/2010 05:00:00,4,,,,15,-22,31,1024,-8,NW,169.42,0,0
12/30/2010 06:00:00,4,,,,12,-23,28,1025,-8,NW,174.34,0,0
12/30/2010 07:00:00,4,,,,10,-23,28,1025,-8,NW,182.39,0,0
12/30/2010 08:00:00,4,,,,18,-24,26,1025,-8,NW,190.44,0,0
12/30/2010 09:00:00,4,,,,15,-23,28,1025,-8,NW,199.38,0,0
12/30/2010 10:00:00,4,,,,18,-23,26,1025,-7,NW,210.56,0,0
12/30/2010 11:00:00,4,,,,13,-24,24,1025,-7,NW,221.74,0,0
12/30/2010 12:00:00,4,,,,23,-23,22,1024,-5,NW,231.57,0,0
12/30/2010 13:00:00,4,,,,27,-23,22,1023,-5,NW,243.64,0,0
12/30/2010 14:00:00,4,,,,28,-22,24,1023,-5,NW,255.71,0,0
12/30/2010 15:00:00,4,,,,19,-22,23,1023,-4,NW,266.89,0,0
12/30/2010 16:00:00,4,,,,15,-22,24,1024,-5,NW,276.72,0,0
12/30/2010 17:00:00,4,,,,17,-23,24,1025,-6,NW,288.79,0,0
12/30/2010 18:00:00,4,,,,19,-23,24,1026,-6,NW,302.65,0,0
12/30/2010 19:00:00,4,,,,23,-24,24,1026,-7,NW,315.61,0,0
12/30/2010 20:00:00,4,,,,21,-24,26,1027,-8,NW,326.79,0,0
12/30/2010 21:00:00,4,,,,16,-24,26,1027,-8,NW,337.97,0,0
12/30/2010 22:00:00,4,,,,20,-23,28,1028,-8,NW,345.12,0,0
12/30/2010 23:00:00,4,,,,20,-23,31,1028,-9,NW,354.06,0,0
12/31/2010 00:00:00,4,,,,21,-24,28,1028,-9,NW,359.87,0,0
12/31/2010 01:00:00,4,,,,20,-23,31,1028,-9,NW,367.92,0,0
12/31/2010 02:00:00,4,,,,16,-23,31,1029,-9,NW,376.86,0,0
12/31/2010 03:00:00,4,,,,16,-24,28,1028,-9,NW,384.91,0,0
12/31/2010 04:00:00,4,,,,13,-24,30,1029,-10,NW,392.96,0,0
12/31/2010 05:00:00,4,,,,14,-23,33,1029,-10,NW,400.11,0,0
12/31/2010 06:00:00,4,,,,16,-24,30,1029,-10,NW,409.05,0,0
12/31/2010 07:00:00,4,,,,18,-23,33,1029,-10,NW,416.2,0,0
12/31/2010 08:00:00,4,,,,15,-23,31,1029,-9,NW,424.25,0,0
12/31/2010 09:00:00,4,,,,19,-23,28,1030,-8,NW,434.08,0,0
12/31/2010 10:00:00,4,,,,14,-23,26,1030,-7,NW,447.04,0,0
12/31/2010 11:00:00,4,,,,18,-22,26,1029,-6,NW,458.22,0,0
12/31/2010 12:00:00,4,,,,21,-22,23,1029,-4,NW,468.05,0,0
12/31/2010 13:00:00,4,,,,21,-21,25,1028,-4,NW,479.23,0,0
12/31/2010 14:00:00,4,,,,19,-21,23,1028,-3,NW,489.06,0,0
12/31/2010 15:00:00,4,,,,18,-20,25,1028,-3,NW,498.89,0,0
12/31/2010 16:00:00,4,,,,20,-20,27,1029,-4,NW,508.72,0,0
12/31/2010 17:00:00,4,,,,28,-20,27,1029,-4,NW,518.55,0,0
12/31/2010 18:00:00,4,,,,27,-20,29,1030,-5,NW,526.6,0,0
12/31/2010 19:00:00,4,,,,17,-20,29,1030,-5,NW,534.65,0,0
12/31/2010 20:00:00,4,,,,19,-20,32,1031,-6,NW,543.59,0,0
12/31/2010 21:00:00,4,,,,16,-21,29,1031,-6,NW,552.53,0,0
12/31/2010 22:00:00,4,,,,22,-21,31,1032,-7,NW,559.68,0,0
12/31/2010 23:00:00,4,,,,,-21,31,1033,-7,NW,565.49,0,0
1/1/2011 00:00:00,4,,,,,-21,37,1033,-9,NW,570.41,0,0
1/1/2011 01:00:00,4,,,,,-21,40,1033,-10,NW,573.54,0,0
1/1/2011 02:00:00,4,,,,,-21,43,1033,-11,NW,577.56,0,0
1/1/2011 03:00:00,4,,,,,-21,40,1034,-10,NW,581.58,0,0
1/1/2011 04:00:00,4,,,,,-21,47,1034,-12,NW,585.6,0,0
1/1/2011 05:00:00,4,,,,,-20,47,1034,-11,NE,1.79,0,0
1/1/2011 06:00:00,4,,,,,-20,51,1034,-12,NW,3.13,0,0
1/1/2011 07:00:00,4,,,,,-20,51,1035,-12,NW,6.26,0,0
1/1/2011 08:00:00,4,,,,,-20,37,1036,-8,NW,11.18,0,0
1/1/2011 09:00:00,4,,,,,-19,37,1037,-7,NW,16.1,0,0
1/1/2011 10:00:00,4,,,,,-19,34,1037,-6,NW,21.91,0,0
1/1/2011 11:00:00,4,,,,,-18,32,1036,-4,NW,26.83,0,0
1/1/2011 12:00:00,4,,,,,-18,30,1035,-3,NW,30.85,0,0
1/1/2011 13:00:00,4,,,,,-18,28,1035,-2,NW,34.87,0,0
1/1/2011 14:00:00,4,,,,,-18,26,1034,-1,NW,39.79,0,0
1/1/2011 15:00:00,4,,,,,-18,26,1034,-1,NW,43.81,0,0
1/1/2011 16:00:00,4,,,,,-18,26,1034,-1,NW,46.94,0,0
1/1/2011 17:00:00,4,,,,,-19,32,1034,-5,NW,48.73,0,0
1/1/2011 18:00:00,4,,,,,-18,30,1034,-3,NW,51.86,0,0
1/1/2011 19:00:00,4,,,,,-19,32,1035,-5,NW,54.99,0,0
1/1/2011 20:00:00,4,,,,,-19,37,1035,-7,NW,58.12,0,0
1/1/2011 21:00:00,4,,,,,-18,35,1035,-5,NW,62.14,0,0
1/1/2011 22:00:00,4,,,,,-18,48,1036,-9,NW,66.16,0,0
1/1/2011 23:00:00,4,,,,36,-17,44,1037,-7,NW,71.08,0,0
1/2/2011 00:00:00,4,,,,31,-17,44,1037,-7,NW,75.1,0,0
1/2/2011 01:00:00,4,,,,20,-17,44,1037,-7,NE,4.02,0,0
1/2/2011 02:00:00,4,,,,19,-17,44,1037,-7,NE,8.94,0,0
1/2/2011 03:00:00,4,,,,18,-18,44,1037,-8,NW,4.02,0,0
1/2/2011 04:00:00,4,,,,17,-18,44,1037,-8,NE,4.02,0,0
1/2/2011 05:00:00,4,,,,14,-18,41,1037,-7,NE,8.04,0,0
1/2/2011 06:00:00,4,,,,14,-18,44,1036,-8,NW,4.92,0,0
1/2/2011 07:00:00,4,,,,22,-18,44,1037,-8,NE,4.02,0,0
1/2/2011 08:00:00,4,,,,22,-18,41,1037,-7,NE,8.94,0,0
1/2/2011 09:00:00,4,,,,25,-18,38,1038,-6,NE,12.96,0,0
1/2/2011 10:00:00,4,,,,24,-18,32,1038,-4,NE,16.98,0,0
1/2/2011 11:00:00,4,,,,31,-17,33,1037,-3,NE,21,0,0
1/2/2011 12:00:00,4,,,,37,-17,33,1036,-3,NE,24.13,0,0
1/2/2011 13:00:00,4,,,,35,-17,28,1035,-1,cv,1.79,0,0
1/2/2011 14:00:00,4,,,,32,-17,28,1034,-1,cv,2.68,0,0
1/2/2011 15:00:00,4,,,,37,-17,28,1033,-1,cv,3.57,0,0
1/2/2011 16:00:00,4,,,,40,-17,28,1033,-1,cv,4.46,0,0
1/2/2011 17:00:00,4,,,,52,-17,30,1033,-2,cv,5.35,0,0
1/2/2011 18:00:00,4,,,,63,-17,33,1033,-3,SE,1.79,0,0
1/2/2011 19:00:00,4,,,,72,-16,41,1033,-5,cv,0.89,0,0
1/2/2011 20:00:00,4,,,,76,-15,45,1033,-5,SE,0.89,0,0
1/2/2011 21:00:00,4,,,,76,-15,45,1033,-5,cv,0.89,0,0
1/2/2011 22:00:00,4,,,,67,-15,48,1033,-6,cv,1.78,0,0
